country,month,sector,sum,min,max,mean
Spain,06/2022,Ground Transport,6.9853439999999996,0.10531,0.284545,0.2328448
Spain,06/2022,Industry,5.5889036999999995,0.0925097,0.285919,0.18629679
Spain,06/2022,International Aviation,2.0051433,0.0610375,0.0753752,0.06683810999999999
Spain,06/2022,Power,4.959704,0.082095,0.25373,0.16532346666666667
Spain,06/2022,Residential,1.9002188,0.0607183,0.0683817,0.06334062666666666
Spain,07/2019,Domestic Aviation,0.5285765,0.0152705,0.0181425,0.01705085483870968
Spain,07/2019,Ground Transport,7.248457,0.127583,0.266759,0.2338211935483871
Spain,07/2019,Industry,5.568303,0.128455,0.223843,0.17962267741935484
Spain,07/2019,International Aviation,2.4927407,0.0749051,0.0863282,0.08041099032258064
Spain,07/2019,Power,6.027478,0.139048,0.242302,0.1944347741935484
Spain,07/2019,Residential,1.8359673,0.0587508,0.0617083,0.05922475161290323
Spain,07/2020,Domestic Aviation,0.30261619,0.00673701,0.0126021,0.009761812580645162
Spain,07/2020,Ground Transport,6.972759,0.132508,0.263522,0.22492770967741935
Spain,07/2020,Industry,5.167404,0.115514,0.209612,0.16669045161290325
Spain,07/2020,International Aviation,0.7223519,0.0165111,0.033698,0.023301674193548387
Spain,07/2020,Power,4.880845,0.109108,0.197988,0.1574466129032258
Spain,07/2020,Residential,1.8393069,0.0587562,0.0620501,0.05933248064516129
Spain,07/2021,Domestic Aviation,0.5473567,0.0165537,0.0195563,0.017656667741935486
Spain,07/2021,Ground Transport,6.6394908,0.0962416,0.276422,0.21417712258064517
Spain,07/2021,Industry,5.276302,0.106063,0.251303,0.17020329032258066
Spain,07/2021,International Aviation,1.4302701,0.0377694,0.0591118,0.04613774516129032
Spain,07/2021,Power,3.337819,0.067096,0.158976,0.10767158064516129
Spain,07/2021,Residential,1.8755544,0.058872,0.0650417,0.060501754838709676
Spain,07/2022,Domestic Aviation,0.5786207,0.0172007,0.0201868,0.01866518387096774
Spain,07/2022,Ground Transport,6.1768689,0.0946737,0.258715,0.19925383548387096
Spain,07/2022,Industry,5.217103,0.109224,0.20886,0.1682936451612903
Spain,07/2022,International Aviation,2.2022748,0.067559,0.078904,0.07104112258064517
Spain,07/2022,Power,5.866612,0.122822,0.234862,0.18924554838709678
Spain,07/2022,Residential,1.8304768,0.0587508,0.0612407,0.05904763870967742
Spain,08/2019,Domestic Aviation,0.5234316,0.0155406,0.017605,0.016884890322580646
Spain,08/2019,Ground Transport,7.171049,0.127583,0.266759,0.23132416129032257
Spain,08/2019,Industry,3.9113021,0.0885171,0.151783,0.12617103548387096
Spain,08/2019,International Aviation,2.4693472,0.0734248,0.0896276,0.07965636129032258
Spain,08/2019,Power,5.628048,0.127369,0.218404,0.18154993548387097
Spain,08/2019,Residential,1.8371542,0.0587527,0.0626053,0.059263038709677425
Spain,08/2020,Domestic Aviation,0.4327879,0.0121543,0.0151755,0.0139609
Spain,08/2020,Ground Transport,5.935526,0.122643,0.244381,0.1914685806451613
Spain,08/2020,Industry,3.6394024,0.0768516,0.151115,0.11740007741935483
Spain,08/2020,International Aviation,0.9392261,0.0246269,0.0384352,0.030297616129032257
Spain,08/2020,Power,4.423309,0.093405,0.183664,0.14268738709677417
Spain,08/2020,Residential,1.8622902,0.0587512,0.0721836,0.06007387741935483
Spain,08/2021,Domestic Aviation,0.5682805,0.0173019,0.0195861,0.018331629032258063
Spain,08/2021,Ground Transport,5.360527,0.101068,0.23444,0.1729202258064516
Spain,08/2021,Industry,3.8629995999999998,0.0782065,0.17599,0.12461289032258063
Spain,08/2021,International Aviation,1.5864637,0.0454999,0.0606743,0.05117624838709677
Spain,08/2021,Power,3.445196,0.069748,0.156956,0.11113535483870968
Spain,08/2021,Residential,1.845775,0.0587508,0.0633093,0.05954112903225806
Spain,08/2022,Domestic Aviation,0.5861898,0.0177601,0.0202987,0.018909348387096774
Spain,08/2022,Ground Transport,5.1958694,0.0992104,0.228967,0.16760869032258066
Spain,08/2022,Industry,4.0009036,0.0751399,0.169321,0.1290614064516129
Spain,08/2022,International Aviation,2.1806656,0.0652421,0.0797996,0.07034405161290323
Spain,08/2022,Power,5.5111229999999995,0.103503,0.233234,0.17777816129032256
Spain,08/2022,Residential,1.8305438,0.0587548,0.0612661,0.0590498
Spain,09/2019,Domestic Aviation,0.4929817,0.0150551,0.0176467,0.016432723333333333
Spain,09/2019,Ground Transport,6.849586,0.127583,0.266759,0.22831953333333335
Spain,09/2019,Industry,5.217302,0.115511,0.228255,0.17391006666666667
Spain,09/2019,International Aviation,2.2858319,0.0683722,0.0846958,0.07619439666666666
Spain,09/2019,Power,4.870699,0.107837,0.213091,0.16235663333333333
Spain,09/2019,Residential,1.9117908,0.0610079,0.0757502,0.06372636
Spain,09/2020,Domestic Aviation,0.32447284,0.00767686,0.0132022,0.010815761333333333
Spain,09/2020,Ground Transport,7.288866,0.139198,0.294228,0.2429622
Spain,09/2020,Industry,5.1998025,0.0897221,0.234471,0.17332675
Spain,09/2020,International Aviation,0.6298914,0.0158235,0.0295266,0.02099638
Spain,09/2020,Power,4.160844,0.071795,0.187622,0.1386948
Spain,09/2020,Residential,1.9875193,0.0608726,0.0841224,0.06625064333333333
Spain,09/2021,Domestic Aviation,0.49577910000000003,0.0139741,0.0186634,0.01652597
Spain,09/2021,Ground Transport,7.676396,0.122905,0.300107,0.2558798666666667
Spain,09/2021,Industry,5.306502,0.104137,0.259894,0.1768834
Spain,09/2021,International Aviation,1.4926002,0.042914,0.060686,0.04975334
Spain,09/2021,Power,4.138943,0.081224,0.202711,0.13796476666666668
Spain,09/2021,Residential,1.9416782,0.0607623,0.0760038,0.06472260666666667
Spain,09/2022,Domestic Aviation,0.5379986,0.0140311,0.0197313,0.017933286666666666
Spain,09/2022,Ground Transport,7.473489,0.132861,0.295764,0.24911629999999998
Spain,09/2022,Industry,5.4313037,0.0911647,0.245014,0.18104345666666666
Spain,09/2022,International Aviation,2.017718,0.0571242,0.0771741,0.06725726666666666
Spain,09/2022,Power,5.121463,0.085964,0.231037,0.17071543333333333
Spain,09/2022,Residential,1.9769561,0.0607347,0.0897432,0.06589853666666666
Spain,10/2019,Domestic Aviation,0.483671,0.0133949,0.0171357,0.015602290322580646
Spain,10/2019,Ground Transport,7.589319,0.127583,0.29677,0.24481674193548386
Spain,10/2019,Industry,5.748601,0.112817,0.22639,0.18543874193548388
Spain,10/2019,International Aviation,2.1680464,0.0553555,0.0820098,0.0699369806451613
Spain,10/2019,Power,5.279304,0.103607,0.207908,0.17030012903225805
Spain,10/2019,Residential,2.4300848999999998,0.0603077,0.118999,0.07838983548387096
Spain,10/2020,Domestic Aviation,0.27410583,0.0063612,0.0109366,0.008842123548387096
Spain,10/2020,Ground Transport,7.593139,0.135165,0.293531,0.24493996774193547
Spain,10/2020,Industry,5.3547015,0.0997155,0.25863,0.17273230645161292
Spain,10/2020,International Aviation,0.5382597,0.0113439,0.0251088,0.017363216129032258
Spain,10/2020,Power,3.125222,0.058198,0.150947,0.10081361290322581
Spain,10/2020,Residential,2.8718922,0.0653332,0.122791,0.09264168387096774
Spain,10/2021,Domestic Aviation,0.4726954,0.0135525,0.0170146,0.015248238709677418
Spain,10/2021,Ground Transport,7.970156,0.129812,0.308501,0.2571018064516129
Spain,10/2021,Industry,5.164903,0.0785893,0.269309,0.1666097741935484
Spain,10/2021,International Aviation,1.614566,0.0444811,0.066179,0.052082774193548384
Spain,10/2021,Power,3.88919,0.059178,0.202791,0.12545774193548387
Spain,10/2021,Residential,2.4818926,0.0626031,0.101323,0.08006105161290324
Spain,10/2022,Domestic Aviation,0.536396,0.0160589,0.0194574,0.017303096774193547
Spain,10/2022,Ground Transport,7.667739,0.118719,0.29196,0.24734641935483873
Spain,10/2022,Industry,5.2387027999999995,0.0639911,0.270147,0.16899041290322578
Spain,10/2022,International Aviation,2.05695,0.0590908,0.0784794,0.06635322580645162
Spain,10/2022,Power,4.693301,0.057329,0.242022,0.1513968064516129
Spain,10/2022,Residential,2.0399859,0.0587654,0.0812139,0.06580599677419355
Spain,11/2019,Domestic Aviation,0.4376464,0.0130414,0.0160952,0.014588213333333332
Spain,11/2019,Ground Transport,7.712077,0.148422,0.304477,0.2570692333333333
Spain,11/2019,Industry,5.3303037,0.0871076,0.303864,0.17767679
Spain,11/2019,International Aviation,1.660729,0.0457514,0.0712378,0.05535763333333333
Spain,11/2019,Power,4.139346,0.067645,0.235971,0.1379782
Spain,11/2019,Residential,3.8610462,0.0703121,0.169278,0.12870154
Spain,11/2020,Domestic Aviation,0.19089012,0.00493866,0.00859657,0.006363004
Spain,11/2020,Ground Transport,7.222192,0.13586,0.294398,0.24073973333333332
Spain,11/2020,Industry,5.2876009999999996,0.109985,0.235756,0.17625336666666666
Spain,11/2020,International Aviation,0.42784231,0.00843083,0.0226775,0.014261410333333334
Spain,11/2020,Power,3.469474,0.072167,0.154692,0.11564913333333333
Spain,11/2020,Residential,3.4359255,0.0827219,0.147126,0.11453085
Spain,11/2021,Domestic Aviation,0.3993547,0.0114387,0.0155943,0.013311823333333334
Spain,11/2021,Ground Transport,7.9757489999999995,0.133611,0.308772,0.2658583
Spain,11/2021,Industry,5.5221069,0.0752184,0.249938,0.18407023
Spain,11/2021,International Aviation,1.3709044,0.037502,0.0624936,0.04569681333333333
Spain,11/2021,Power,4.931749,0.067177,0.223218,0.16439163333333334
Spain,11/2021,Residential,4.1348447,0.0856087,0.172651,0.13782815666666667
Spain,11/2022,Domestic Aviation,0.4616911,0.0140324,0.0176136,0.015389703333333334
Spain,11/2022,Ground Transport,7.780323,0.165915,0.296808,0.2593441
Spain,11/2022,Industry,5.5111040000000004,0.097898,0.336559,0.18370346666666668
Spain,11/2022,International Aviation,1.6213217,0.0456779,0.068975,0.054044056666666666
Spain,11/2022,Power,3.514173,0.062425,0.214608,0.1171391
Spain,11/2022,Residential,3.3134216,0.0807967,0.152815,0.11044738666666666
Spain,12/2019,Domestic Aviation,0.46071867,0.00959727,0.0178579,0.014861892580645162
Spain,12/2019,Ground Transport,7.6840720000000005,0.134195,0.305978,0.24787329032258065
Spain,12/2019,Industry,4.5338011,0.0691242,0.246692,0.14625164838709676
Spain,12/2019,International Aviation,1.7218582,0.0369229,0.0694816,0.055543812903225805
Spain,12/2019,Power,3.29822,0.050286,0.179462,0.1063941935483871
Spain,12/2019,Residential,4.2177263,0.0964573,0.163244,0.13605568709677418
Spain,12/2020,Domestic Aviation,0.2473638,0.0053802,0.0118936,0.007979477419354838
Spain,12/2020,Ground Transport,7.659977,0.138792,0.301758,0.2470960322580645
Spain,12/2020,Industry,4.6081018,0.0832842,0.240445,0.14864844516129033
Spain,12/2020,International Aviation,0.53574246,0.00871776,0.0316417,0.01728201483870968
Spain,12/2020,Power,2.977022,0.053805,0.155337,0.09603296774193548
Spain,12/2020,Residential,4.6179939999999995,0.105631,0.184989,0.14896754838709675
Spain,12/2021,Domestic Aviation,0.45202653,0.00932093,0.0184849,0.014581500967741934
Spain,12/2021,Ground Transport,7.4551308,0.0937398,0.30662,0.24048809032258064
Spain,12/2021,Industry,4.7744041,0.0641775,0.241936,0.15401303548387096
Spain,12/2021,International Aviation,1.4493927,0.0371615,0.0590081,0.04675460322580645
Spain,12/2021,Power,4.44361,0.059731,0.225174,0.14334225806451611
Spain,12/2021,Residential,4.2592814,0.0994114,0.157397,0.13739617419354838
Spain,12/2022,Domestic Aviation,0.494683,0.0116861,0.0186717,0.01595751612903226
Spain,12/2022,Ground Transport,7.869301,0.12166,0.302035,0.2538484193548387
Spain,12/2022,Industry,4.6651013,0.0577649,0.30353,0.15048713870967742
Spain,12/2022,International Aviation,1.6805956,0.0431159,0.0628784,0.05421276129032258
Spain,12/2022,Power,3.46776,0.042939,0.225626,0.11186322580645162
Spain,12/2022,Residential,3.960732,0.096284,0.165105,0.12776554838709678
UK,01/2019,Domestic Aviation,0.18015169,0.00285749,0.00735382,0.005811344838709678
UK,01/2019,Ground Transport,9.506847,0.211976,0.338936,0.30667248387096774
UK,01/2019,Industry,4.866502,0.0626587,0.2312,0.15698393548387096
UK,01/2019,International Aviation,2.5636398,0.0647833,0.093645,0.08269805806451612
UK,01/2019,Power,10.017085,0.128975,0.475897,0.3231317741935484
UK,01/2019,Residential,10.948055,0.260808,0.454535,0.35316306451612905
UK,01/2020,Domestic Aviation,0.17651542,0.00257467,0.00726791,0.005694045806451613
UK,01/2020,Ground Transport,9.974712,0.232829,0.34647,0.3217649032258065
UK,01/2020,Industry,5.1113026,0.0882156,0.296151,0.16488072903225806
UK,01/2020,International Aviation,2.5318119,0.0695126,0.0933462,0.08167135161290323
UK,01/2020,Power,6.628569,0.114402,0.384062,0.2138248064516129
UK,01/2020,Residential,9.667053,0.251963,0.388968,0.3118404193548387
UK,01/2021,Domestic Aviation,0.047024304,0.000893556,0.00205574,0.0015169130322580647
UK,01/2021,Ground Transport,8.897391,0.216564,0.31836,0.2870126129032258
UK,01/2021,Industry,5.0756046999999995,0.095825,0.235057,0.16372918387096771
UK,01/2021,International Aviation,0.7016335,0.0169855,0.0308863,0.02263333870967742
UK,01/2021,Power,8.028858,0.151581,0.371825,0.2589954193548387
UK,01/2021,Residential,11.455922,0.275231,0.435061,0.3695458709677419
UK,01/2022,Domestic Aviation,0.10911198,0.0015021,0.00461624,0.0035197412903225805
UK,01/2022,Ground Transport,9.704354,0.208979,0.343645,0.31304367741935485
UK,01/2022,Industry,5.0042043,0.0369735,0.259026,0.1614259451612903
UK,01/2022,International Aviation,1.6025233,0.0407923,0.0674262,0.051694300000000006
UK,01/2022,Power,6.935104,0.05124,0.358973,0.22371303225806452
UK,01/2022,Residential,10.483216,0.207599,0.387278,0.33816825806451617
UK,01/2023,Domestic Aviation,0.14303358,0.00272741,0.00572462,0.004613986451612903
UK,01/2023,Ground Transport,10.224139,0.256628,0.350062,0.3298109354838709
UK,01/2023,Industry,4.8716024,0.0477916,0.306476,0.15714846451612904
UK,01/2023,International Aviation,2.3013532,0.0633831,0.0809497,0.07423719999999999
UK,01/2023,Power,5.018532,0.049233,0.315719,0.16188812903225808
UK,01/2023,Residential,10.417258,0.229523,0.454435,0.3360405806451613
UK,02/2019,Domestic Aviation,0.17441622,0.00329328,0.0076565,0.006229150714285715
UK,02/2019,Ground Transport,8.891317,0.248807,0.34121,0.3175470357142857
UK,02/2019,Industry,4.8307025999999995,0.0761546,0.272663,0.17252509285714285
UK,02/2019,International Aviation,2.4063448,0.0756551,0.0957106,0.08594088571428571
UK,02/2019,Power,6.572021,0.103606,0.37095,0.23471503571428573
UK,02/2019,Residential,8.958477,0.258829,0.426972,0.31994560714285714
UK,02/2020,Domestic Aviation,0.17161478,0.00223895,0.00743293,0.005917751034482758
UK,02/2020,Ground Transport,9.520187,0.266124,0.34456,0.3282823103448276
UK,02/2020,Industry,5.0909024,0.0991994,0.336595,0.17554835862068965
UK,02/2020,International Aviation,2.400011,0.065155,0.0914205,0.082759
UK,02/2020,Power,5.080721,0.099001,0.335922,0.17519727586206896
UK,02/2020,Residential,9.394744,0.258285,0.374474,0.3239566896551724
UK,02/2021,Domestic Aviation,0.041455562,0.000843499,0.0021251,0.0014805557857142857
UK,02/2021,Ground Transport,8.099706,0.213711,0.320242,0.2892752142857143
UK,02/2021,Industry,5.3000044,0.0904164,0.312605,0.18928587142857142
UK,02/2021,International Aviation,0.552266,0.0160032,0.0225179,0.019723785714285715
UK,02/2021,Power,5.4509229999999995,0.092991,0.321507,0.1946758214285714
UK,02/2021,Residential,9.831242,0.228233,0.478916,0.3511157857142857
UK,02/2022,Domestic Aviation,0.11053287,0.0022355,0.0052399,0.0039476025
UK,02/2022,Ground Transport,9.146424,0.275038,0.342824,0.326658
UK,02/2022,Industry,5.1776042,0.0875039,0.340868,0.18491443571428573
UK,02/2022,International Aviation,1.5352575,0.0440692,0.0704109,0.054830625
UK,02/2022,Power,3.874214,0.065476,0.255059,0.1383647857142857
UK,02/2022,Residential,8.877514,0.245186,0.378163,0.3170540714285714
UK,02/2023,Domestic Aviation,0.13656426,0.00292264,0.00598532,0.004877294999999999
UK,02/2023,Ground Transport,9.293112,0.29445,0.348362,0.33189685714285716
UK,02/2023,Industry,5.0404023,0.0748266,0.326778,0.18001436785714287
UK,02/2023,International Aviation,2.1800249,0.0669608,0.0866951,0.07785803214285714
UK,02/2023,Power,4.997991,0.074197,0.324028,0.17849967857142857
UK,02/2023,Residential,9.16334,0.245728,0.393114,0.32726214285714283
UK,03/2019,Domestic Aviation,0.19877593,0.00330619,0.00800368,0.0064121267741935484
UK,03/2019,Ground Transport,9.728645,0.247866,0.337556,0.3138272580645161
UK,03/2019,Industry,5.493904,0.101035,0.272187,0.17722270967741935
UK,03/2019,International Aviation,2.7380071,0.0802734,0.0970569,0.08832280967741936
UK,03/2019,Power,6.105904,0.11229,0.302508,0.1969646451612903
UK,03/2019,Residential,8.992035,0.241807,0.340108,0.2900656451612903
UK,03/2020,Domestic Aviation,0.120157714,0.000641177,0.00747285,0.0038760552903225804
UK,03/2020,Ground Transport,8.517667,0.111674,0.342153,0.2747634516129032
UK,03/2020,Industry,5.4225023,0.0873744,0.357415,0.17491942903225804
UK,03/2020,International Aviation,1.845326,0.0123443,0.0892024,0.059526645161290324
UK,03/2020,Power,5.694179,0.091752,0.375322,0.1836831935483871
UK,03/2020,Residential,9.74204,0.23826,0.360505,0.31425935483870965
UK,03/2021,Domestic Aviation,0.051251779,0.000923819,0.00217652,0.001653283193548387
UK,03/2021,Ground Transport,9.568776,0.238493,0.330457,0.3086701935483871
UK,03/2021,Industry,6.3101048,0.055673,0.37178,0.2035517677419355
UK,03/2021,International Aviation,0.6652374,0.0170797,0.0245602,0.021459270967741934
UK,03/2021,Power,6.066079,0.05352,0.357402,0.1956799677419355
UK,03/2021,Residential,9.432812,0.199699,0.384165,0.30428425806451614
UK,03/2022,Domestic Aviation,0.14457902,0.00254542,0.005902,0.00466383935483871
UK,03/2022,Ground Transport,10.240171,0.280661,0.346118,0.33032809677419356
UK,03/2022,Industry,6.1417032,0.0523128,0.30582,0.19811945806451614
UK,03/2022,International Aviation,1.9639971,0.053788,0.0756917,0.06335474516129032
UK,03/2022,Power,6.242225,0.053169,0.310825,0.20136209677419356
UK,03/2022,Residential,9.09688,0.236234,0.36492,0.2934477419354839
UK,03/2023,Domestic Aviation,0.15549758,0.00305722,0.00632889,0.005016050967741935
UK,03/2023,Ground Transport,10.316712,0.296955,0.345787,0.3327971612903226
UK,03/2023,Industry,6.0376038,0.0459586,0.359839,0.19476141290322582
UK,03/2023,International Aviation,2.5397786,0.0721967,0.0920419,0.08192834193548387
UK,03/2023,Power,5.345858,0.040693,0.318611,0.17244703225806451
UK,03/2023,Residential,9.540728,0.224143,0.419433,0.3077654193548387
UK,04/2019,Domestic Aviation,0.20525203,0.00397277,0.0079724,0.0068417343333333335
UK,04/2019,Ground Transport,9.219648,0.229436,0.337086,0.3073216
UK,04/2019,Industry,4.856303,0.083464,0.228521,0.16187676666666664
UK,04/2019,International Aviation,2.9623283,0.0791286,0.112946,0.09874427666666666
UK,04/2019,Power,6.183257,0.10627,0.290963,0.2061085666666667
UK,04/2019,Residential,8.222258,0.176749,0.369179,0.27407526666666665
UK,04/2020,Domestic Aviation,0.019615776,0.000221576,0.000958508,0.0006538592000000001
UK,04/2020,Ground Transport,5.556002,0.106007,0.237546,0.1852000666666667
UK,04/2020,Industry,3.7187026999999997,0.0679968,0.208082,0.12395675666666665
UK,04/2020,International Aviation,0.32913522,0.00729839,0.0149169,0.010971174
UK,04/2020,Power,3.859592,0.070573,0.215966,0.12865306666666668
UK,04/2020,Residential,7.565272,0.174224,0.329477,0.2521757333333333
UK,04/2021,Domestic Aviation,0.06217345,0.00104104,0.00293901,0.0020724483333333333
UK,04/2021,Ground Transport,9.510893,0.231846,0.344188,0.31702976666666666
UK,04/2021,Industry,5.5092029,0.0555078,0.263667,0.18364009666666667
UK,04/2021,International Aviation,0.6794217,0.019816,0.0252102,0.02264739
UK,04/2021,Power,6.542033,0.065914,0.313098,0.21806776666666666
UK,04/2021,Residential,9.519709,0.261137,0.392098,0.31732363333333335
UK,04/2022,Domestic Aviation,0.15224004,0.003066,0.00617139,0.005074668
UK,04/2022,Ground Transport,9.552014,0.225596,0.343899,0.31840046666666666
UK,04/2022,Industry,5.1521035,0.0515324,0.259785,0.17173678333333334
UK,04/2022,International Aviation,2.4274594,0.0764953,0.0842083,0.08091531333333334
UK,04/2022,Power,5.908193,0.059095,0.297909,0.19693976666666665
UK,04/2022,Residential,8.149513,0.204585,0.373233,0.27165043333333333
UK,04/2023,Domestic Aviation,0.16336643,0.00348245,0.00660338,0.0054455476666666666
UK,04/2023,Ground Transport,9.625443,0.254794,0.345262,0.3208481
UK,04/2023,Industry,5.1521194999999995,0.0515705,0.283417,0.17173731666666664
UK,04/2023,International Aviation,2.7985373,0.0858941,0.0971065,0.09328457666666666
UK,04/2023,Power,4.68631,0.046908,0.257793,0.1562103333333333
UK,04/2023,Residential,8.479882,0.230148,0.332609,0.2826627333333333
UK,05/2019,Domestic Aviation,0.21994597,0.00411517,0.00841253,0.00709503129032258
UK,05/2019,Ground Transport,9.626317,0.239298,0.337048,0.31052635483870966
UK,05/2019,Industry,5.1215034,0.0514452,0.237397,0.1652097870967742
UK,05/2019,International Aviation,3.2842045,0.0970115,0.114145,0.1059420806451613
UK,05/2019,Power,5.898887,0.059254,0.273431,0.19028667741935484
UK,05/2019,Residential,7.067787,0.140806,0.311808,0.22799312903225807
UK,05/2020,Domestic Aviation,0.023884447,0.000287214,0.00133924,0.0007704660322580645
UK,05/2020,Ground Transport,6.66708,0.134196,0.267394,0.21506709677419356
UK,05/2020,Industry,4.024803,0.0732054,0.191925,0.1298323548387097
UK,05/2020,International Aviation,0.4753764,0.0131118,0.0179928,0.01533472258064516
UK,05/2020,Power,3.373051,0.061351,0.160846,0.10880809677419354
UK,05/2020,Residential,6.306585,0.127633,0.308758,0.20343822580645163
UK,05/2021,Domestic Aviation,0.08571975,0.00108633,0.0047904,0.0027651532258064515
UK,05/2021,Ground Transport,10.056949,0.273828,0.344466,0.32441770967741934
UK,05/2021,Industry,5.4480023,0.0937417,0.248633,0.17574200967741935
UK,05/2021,International Aviation,0.7555085,0.0185885,0.0349518,0.024371241935483873
UK,05/2021,Power,5.823574,0.100204,0.265773,0.18785722580645162
UK,05/2021,Residential,7.743036,0.166816,0.32373,0.2497753548387097
UK,05/2022,Domestic Aviation,0.16478515,0.00328711,0.00640685,0.00531565
UK,05/2022,Ground Transport,10.138384,0.276805,0.345154,0.32704464516129034
UK,05/2022,Industry,5.3766034,0.084642,0.241054,0.1734388193548387
UK,05/2022,International Aviation,2.8433521,0.0856175,0.102353,0.09172103548387098
UK,05/2022,Power,6.263175,0.098599,0.280803,0.20203790322580648
UK,05/2022,Residential,6.196099,0.141634,0.245509,0.1998741612903226
UK,05/2023,Domestic Aviation,0.17834647,0.00337199,0.00686056,0.005753111935483871
UK,05/2023,Ground Transport,10.112683,0.27506,0.346093,0.3262155806451613
UK,05/2023,Industry,5.2028059,0.0702004,0.278545,0.1678324483870968
UK,05/2023,International Aviation,3.161154,0.0963841,0.111453,0.10197270967741935
UK,05/2023,Power,4.347352,0.058658,0.232746,0.14023716129032257
UK,05/2023,Residential,6.539972,0.17971,0.255851,0.21096683870967742
UK,06/2019,Domestic Aviation,0.20654244,0.00386466,0.00839835,0.0068847479999999996
UK,06/2019,Ground Transport,9.111222999999999,0.256536,0.33326,0.3037074333333333
UK,06/2019,Industry,5.0297048,0.0602549,0.239431,0.16765682666666668
UK,06/2019,International Aviation,3.4386229999999998,0.110299,0.118962,0.11462076666666667
UK,06/2019,Power,5.65243,0.067715,0.269075,0.18841433333333332
UK,06/2019,Residential,5.381575,0.111666,0.235671,0.17938583333333333
UK,06/2020,Domestic Aviation,0.035363222,0.000494844,0.00219258,0.0011787740666666666
UK,06/2020,Ground Transport,8.110467,0.189542,0.300835,0.2703489
UK,06/2020,Industry,5.0093015,0.0784649,0.296289,0.16697671666666666
UK,06/2020,International Aviation,0.5425229,0.0151925,0.0215131,0.018084096666666667
UK,06/2020,Power,4.453954,0.069766,0.263441,0.14846513333333336
UK,06/2020,Residential,5.12116,0.110139,0.244259,0.17070533333333332
UK,06/2021,Domestic Aviation,0.12008973,0.00270785,0.00512696,0.004002991
UK,06/2021,Ground Transport,9.668481,0.263872,0.342591,0.3222827
UK,06/2021,Industry,5.876504,0.119776,0.270206,0.19588346666666664
UK,06/2021,International Aviation,0.9463696,0.0280053,0.0363744,0.03154565333333333
UK,06/2021,Power,4.840825,0.098667,0.222585,0.16136083333333331
UK,06/2021,Residential,4.682922,0.114864,0.204116,0.1560974
UK,06/2022,Domestic Aviation,0.16231105,0.00317811,0.00645257,0.005410368333333334
UK,06/2022,Ground Transport,9.763672,0.264972,0.343971,0.32545573333333333
UK,06/2022,Industry,5.5755059000000005,0.0751996,0.264318,0.1858501966666667
UK,06/2022,International Aviation,2.9810841,0.0975266,0.101976,0.09936947
UK,06/2022,Power,5.801967,0.078254,0.275054,0.1933989
UK,06/2022,Residential,4.971046,0.117208,0.227921,0.16570153333333335
UK,07/2019,Domestic Aviation,0.21510704,0.00396857,0.0083047,0.006938936774193548
UK,07/2019,Ground Transport,9.513002,0.256536,0.333475,0.3068710322580645
UK,07/2019,Industry,5.2439031,0.0857662,0.222864,0.16915816451612903
UK,07/2019,International Aviation,3.573156,0.11182,0.119342,0.11526309677419355
UK,07/2019,Power,6.120417,0.100102,0.260115,0.1974328064516129
UK,07/2019,Residential,3.97219,0.104876,0.166873,0.12813516129032257
UK,07/2020,Domestic Aviation,0.070534466,0.000882586,0.00333729,0.0022753053548387097
UK,07/2020,Ground Transport,9.131644,0.222292,0.31918,0.29456916129032257
UK,07/2020,Industry,5.2847036,0.0658964,0.270662,0.17047430967741936
UK,07/2020,International Aviation,0.9572437,0.0240218,0.0400464,0.030878829032258064
UK,07/2020,Power,5.083855,0.063392,0.260375,0.16399532258064514
UK,07/2020,Residential,4.721232,0.105878,0.187506,0.1522978064516129
UK,07/2021,Domestic Aviation,0.14099499,0.00268566,0.00593841,0.004548225483870967
UK,07/2021,Ground Transport,9.737324,0.252166,0.336839,0.31410722580645156
UK,07/2021,Industry,5.580602,0.105496,0.23581,0.1800194193548387
UK,07/2021,International Aviation,1.2701369,0.0331283,0.0554262,0.04097215806451613
UK,07/2021,Power,5.912252,0.111766,0.249824,0.1907178064516129
UK,07/2021,Residential,3.938045,0.105784,0.167816,0.12703370967741934
UK,07/2022,Domestic Aviation,0.16436681,0.00329208,0.00638108,0.0053021551612903225
UK,07/2022,Ground Transport,9.930009,0.275054,0.340394,0.3203228709677419
UK,07/2022,Industry,5.1215041,0.0732411,0.206343,0.16520980967741936
UK,07/2022,International Aviation,3.1627484,0.0985963,0.10487,0.10202414193548387
UK,07/2022,Power,6.58387,0.094154,0.265261,0.21238290322580647
UK,07/2022,Residential,3.929119,0.105131,0.166806,0.12674577419354838
UK,08/2019,Domestic Aviation,0.21219796,0.00386697,0.00819343,0.006845095483870967
UK,08/2019,Ground Transport,9.491483,0.256536,0.333728,0.30617687096774193
UK,08/2019,Industry,4.7899059,0.059362,0.258997,0.1545130935483871
UK,08/2019,International Aviation,3.563923,0.108626,0.118101,0.11496525806451613
UK,08/2019,Power,4.663708,0.057798,0.252173,0.1504421935483871
UK,08/2019,Residential,4.12091,0.106409,0.181958,0.1329325806451613
UK,08/2020,Domestic Aviation,0.08949797,0.00177242,0.00402583,0.0028870312903225806
UK,08/2020,Ground Transport,9.342588,0.244397,0.332534,0.3013738064516129
UK,08/2020,Industry,4.8869027,0.071177,0.252262,0.15764202258064516
UK,08/2020,International Aviation,1.3812836,0.0394422,0.0518151,0.044557535483870966
